Approvable ID,count()
Invoice 70667,1
Invoice 20815,1
Invoice 97868,2
Invoice 5632,1
Invoice 56939,1
Invoice 92505,1
Invoice 64685,1
Invoice 89176,1
Invoice 75738,1
Invoice 89095,1
Invoice 60807,1
Invoice 12545,1
Invoice 140394,1
Invoice 138041,1
Invoice 129574,1
Invoice 97199,1
Invoice 117932,1
Invoice 31650,1
Invoice 37432,1
Invoice 9024,1
Invoice 8049,1
Invoice 71324,1
Invoice 26415,1
Invoice 65868,1
Invoice 123102,1
Invoice 49690,2
Invoice 78632,2
Invoice 40649,1
Invoice 24701,1
Invoice 41372,1
Invoice 70691,1
Invoice 118088,1
Invoice 10603,1
Invoice 108522,1
Invoice 16067,1
Invoice 89783,1
Invoice 89610,1
Invoice 61926,1
Invoice 128861,1
Invoice 101605,1
Invoice 71001,1
Invoice 132350,1
Invoice 87677,1
Invoice 1732,1
Invoice 67833,1
Invoice 16743,1
Invoice 118354,1
Invoice 68519,1
Invoice 36346,1
Invoice 1936,1
Invoice 128252,1
Invoice 25907,1
Invoice 141789,1
Invoice 98124,1
Invoice 51243,1
Invoice 84897,1
Invoice 89945,1
Invoice 77942,1
Invoice 124743,1
Invoice 11807,1
Invoice 64468,1
Invoice 95783,1
Invoice 88446,1
Invoice 4337,1
Invoice 124183,1
Invoice 31239,1
Invoice 53903,1
Invoice 9177,1
Invoice 110640,1
Invoice 81740,1
Invoice 14300,1
Invoice 80169,1
Invoice 8430,1
Invoice 97037,1
Invoice 10960,1
Invoice 63042,1
Invoice 43674,1
Invoice 50343,1
Invoice 32661,1
Invoice 67899,1
Invoice 79614,1
Invoice 57865,1
Invoice 101861,1
Invoice 43080,1
Invoice 14577,1
Invoice 56907,1
Invoice 59551,1
Invoice 107877,1
Invoice 109335,1
Invoice 106111,1
Invoice 82695,1
Invoice 3125,1
Invoice 111057,1
Invoice 122225,1
Invoice 9707,1
Invoice 128770,1
Invoice 81831,1
Invoice 131231,1
Invoice 140660,1
Invoice 120797,1
Invoice 98342,1
Invoice 69943,1
Invoice 90967,1
Invoice 41097,1
Invoice 137022,1
Invoice 126779,1
Invoice 98192,1
Invoice 20863,1
Invoice 8743,1
Invoice 103525,1
Invoice 35879,1
Invoice 58533,1
Invoice 107217,1
Invoice 64167,1
Invoice 101231,1
Invoice 48832,1
Invoice 123526,1
Invoice 13820,1
Invoice 105415,1
Invoice 497,1
Invoice 84657,1
Invoice 69369,1
Invoice 5198,1
Invoice 49836,1
Invoice 35026,1
Invoice 29135,1
Invoice 7431,1
Invoice 24114,1
Invoice 90570,1
Invoice 164,1
Invoice 128158,1
Invoice 41632,1
Invoice 28627,1
Invoice 9046,1
Invoice 27102,1
Invoice 23157,1
Invoice 47691,1
Invoice 39152,1
Invoice 135919,1
Invoice 103185,1
Invoice 138250,1
Invoice 8210,1
Invoice 3617,1
Invoice 18865,1
Invoice 98117,1
Invoice 27112,1
Invoice 41032,1
Invoice 119330,1
Invoice 55372,1
Invoice 102853,1
Invoice 89578,1
Invoice 90973,1
Invoice 80787,1
Invoice 127639,1
Invoice 85050,1
Invoice 7687,1
Invoice 133564,1
Invoice 78183,1
Invoice 131832,1
Invoice 77456,1
Invoice 80847,1
Invoice 65762,1
Invoice 111519,1
Invoice 44211,1
Invoice 23728,1
Invoice 79917,2
Invoice 3709,2
Invoice 111815,1
Invoice 74645,1
Invoice 21781,1
Invoice 219,1
Invoice 20464,1
Invoice 117440,1
Invoice 103713,1
Invoice 85268,1
Invoice 81857,1
Invoice 110832,1
Invoice 89426,1
Invoice 79177,1
Invoice 57936,1
Invoice 141447,1
Invoice 63121,1
Invoice 84960,1
Invoice 72945,1
Invoice 8736,1
Invoice 30050,1
Invoice 67472,1
Invoice 43056,1
Invoice 34168,1
Invoice 13253,1
Invoice 69551,1
Invoice 128033,1
Invoice 129325,1
Invoice 153097,1
Invoice 136944,1
Invoice 140257,1
Invoice 38095,1
Invoice 9011,1
Invoice 53018,1
Invoice 98556,1
Invoice 38750,1
Invoice 32903,1
Invoice 3603,1
Invoice 73018,1
Invoice 112655,1
Invoice 120702,1
Invoice 63061,1
Invoice 109441,1
Invoice 62340,1
Invoice 88492,1
Invoice 81338,1
Invoice 111908,1
Invoice 148879,1
Invoice 64633,1
Invoice 49457,2
Invoice 78089,1
Invoice 128885,1
Invoice 134654,1
Invoice 48795,2
Invoice 21388,1
Invoice 121577,1
Invoice 124349,1
Invoice 134096,1
Invoice 117789,2
Invoice 44355,1
Invoice 100294,1
Invoice 65913,1
Invoice 122178,1
Invoice 124566,1
Invoice 18792,1
Invoice 113137,2
Invoice 158537,1
Invoice 6825,1
Invoice 76910,1
Invoice 15799,2
Invoice 119075,2
Invoice 109755,1
Invoice 85902,1
Invoice 37043,1
Invoice 45763,2
Invoice 103932,2
Invoice 43994,1
Invoice 11996,1
Invoice 65365,1
Invoice 114586,1
Invoice 72630,1
Invoice 144263,1
Invoice 150866,1
Invoice 148914,1
Invoice 61360,1
Invoice 3701,1
Invoice 85816,1
Invoice 106911,1
Invoice 35630,1
Invoice 6002,1
Invoice 139895,1
Invoice 75550,1
Invoice 40215,1
Invoice 140,1
Invoice 140001,1
Invoice 156940,1
Invoice 27851,1
Invoice 157742,1
Invoice 13063,1
Invoice 121707,1
Invoice 45607,1
Invoice 83604,1
Invoice 62361,1
Invoice 119642,1
Invoice 15996,1
Invoice 117044,1
Invoice 98541,1
Invoice 39607,1
Invoice 79249,1
Invoice 119817,1
Invoice 105434,1
Invoice 131120,1
Invoice 40581,1
Invoice 21727,1
Invoice 123977,1
Invoice 49405,1
Invoice 7190,1
Invoice 140586,1
Invoice 53694,1
Invoice 2622,1
Invoice 92130,1
Invoice 45666,1
Invoice 47090,1
Invoice 113020,1
Invoice 37506,1
Invoice 79668,1
Invoice 157766,1
Invoice 115408,1
Invoice 43182,1
Invoice 47927,2
Invoice 69493,1
Invoice 120272,1
Invoice 108312,1
Invoice 39093,1
Invoice 30492,1
Invoice 33647,1
Invoice 93792,1
Invoice 30888,1
Invoice 108337,1
Invoice 88947,1
Invoice 57696,1
Invoice 10865,1
Invoice 31168,1
Invoice 129987,1
Invoice 129263,1
Invoice 110898,1
Invoice 7215,1
Invoice 52681,2
Invoice 57060,1
Invoice 15739,1
Invoice 79618,1
Invoice 55284,1
Invoice 74898,1
Invoice 97792,1
Invoice 113543,1
Invoice 118081,1
Invoice 109891,1
Invoice 55244,1
Invoice 63115,1
Invoice 66164,1
Invoice 13350,1
Invoice 12896,1
Invoice 120261,1
Invoice 115312,1
Invoice 141020,1
Invoice 59441,1
Invoice 120566,1
Invoice 50379,1
Invoice 132570,1
Invoice 143546,1
Invoice 109082,1
Invoice 47503,1
Invoice 107762,1
Invoice 136799,1
Invoice 55440,1
Invoice 65644,2
Invoice 90133,2
Invoice 112430,1
Invoice 81842,1
Invoice 151500,1
Invoice 83329,1
Invoice 75943,1
Invoice 116381,1
Invoice 121661,1
Invoice 27418,1
Invoice 126133,1
Invoice 71401,1
Invoice 72603,1
Invoice 137254,1
Invoice 136095,1
Invoice 120017,1
Invoice 43974,1
Invoice 128044,1
Invoice 95798,1
Invoice 1655,1
Invoice 153057,1
Invoice 112596,1
Invoice 94165,1
Invoice 126110,1
Invoice 119501,1
Invoice 89875,1
Invoice 116726,1
Invoice 67057,1
Invoice 112093,1
Invoice 32620,1
Invoice 36233,1
Invoice 124786,1
Invoice 148896,1
Invoice 152032,1
Invoice 69019,1
Invoice 122321,1
Invoice 28641,1
Invoice 57589,1
Invoice 27892,1
Invoice 123323,1
Invoice 93458,1
Invoice 15758,1
Invoice 58075,1
Invoice 86864,1
Invoice 103000,1
Invoice 22387,1
Invoice 13645,1
Invoice 95506,1
Invoice 101030,1
Invoice 29120,1
Invoice 47855,1
Invoice 72839,1
Invoice 135037,1
Invoice 105844,1
Invoice 48257,1
Invoice 17237,1
Invoice 40885,1
Invoice 108063,1
Invoice 25933,1
Invoice 45556,1
Invoice 102659,1
Invoice 83787,1
Invoice 28608,1
Invoice 108979,1
Invoice 96010,1
Invoice 3522,1
Invoice 129643,1
Invoice 26425,1
Invoice 120534,1
Invoice 98059,1
Invoice 49881,1
Invoice 109203,1
Invoice 120791,1
Invoice 104467,1
Invoice 124817,1
Invoice 21039,1
Invoice 48083,1
Invoice 58861,1
Invoice 64332,1
Invoice 99433,1
Invoice 40970,1
Invoice 51584,1
Invoice 30731,1
Invoice 22614,1
Invoice 85159,1
Invoice 54217,1
Invoice 12962,1
Invoice 99094,1
Invoice 108915,1
Invoice 53605,1
Invoice 51506,1
Invoice 85336,1
Invoice 113208,1
Invoice 22837,1
Invoice 53820,1
Invoice 108309,1
Invoice 35428,1
Invoice 48398,1
Invoice 117237,1
Invoice 69096,1
Invoice 128050,1
Invoice 97214,1
Invoice 93267,1
Invoice 100004,1
Invoice 26009,1
Invoice 63548,1
Invoice 80438,1
Invoice 1039,1
Invoice 128996,1
Invoice 91767,1
Invoice 79555,1
Invoice 33676,1
Invoice 65756,1
Invoice 121683,1
Invoice 11563,1
Invoice 17343,1
Invoice 93690,1
Invoice 34480,1
Invoice 112489,1
Invoice 98736,1
Invoice 45923,1
Invoice 3132,1
Invoice 129288,1
Invoice 42,1
Invoice 95512,1
Invoice 57300,1
Invoice 41621,1
Invoice 7324,1
Invoice 118799,1
Invoice 74797,1
Invoice 137951,1
Invoice 94961,1
Invoice 26371,1
Invoice 53843,1
Invoice 73439,1
Invoice 73003,1
Invoice 98837,1
Invoice 135526,1
Invoice 9664,1
Invoice 132852,1
Invoice 138331,1
Invoice 55602,1
Invoice 24628,1
Invoice 78734,1
Invoice 32470,1
Invoice 20503,1
Invoice 130377,1
Invoice 25995,1
Invoice 102867,1
Invoice 21545,1
Invoice 10082,1
Invoice 47585,1
Invoice 127102,1
Invoice 70058,1
Invoice 9947,1
Invoice 72704,1
Invoice 114081,1
Invoice 65901,1
Invoice 16960,1
Invoice 9448,1
Invoice 115787,1
Invoice 141297,1
Invoice 70002,1
Invoice 19546,1
Invoice 119534,1
Invoice 3608,1
Invoice 129233,1
Invoice 56793,1
Invoice 89268,1
Invoice 6858,1
Invoice 87125,1
Invoice 27890,1
Invoice 85139,1
Invoice 69597,1
Invoice 63543,1
Invoice 18391,1
Invoice 30138,1
Invoice 88853,1
Invoice 97488,1
Invoice 50823,1
Invoice 139390,1
Invoice 15853,1
Invoice 31941,1
Invoice 309,1
Invoice 14832,1
Invoice 69874,1
Invoice 53865,1
Invoice 62108,1
Invoice 62533,1
Invoice 151653,1
Invoice 149454,2
Invoice 65487,1
Invoice 15451,1
Invoice 62589,1
Invoice 151191,1
Invoice 151098,2
Invoice 4500,1
Invoice 101648,1
Invoice 58216,1
Invoice 141812,1
Invoice 10897,1
Invoice 112925,1
Invoice 17144,1
Invoice 141959,1
Invoice 77152,1
Invoice 133248,1
Invoice 66803,1
Invoice 128478,1
Invoice 82221,1
Invoice 92033,1
Invoice 48908,1
Invoice 95016,1
Invoice 131824,1
Invoice 135087,1
Invoice 125870,1
Invoice 60605,1
Invoice 41975,1
Invoice 109346,1
Invoice 109830,1
Invoice 2464,1
Invoice 105253,1
Invoice 8280,1
Invoice 77192,1
Invoice 24481,1
Invoice 125469,1
Invoice 41399,1
Invoice 52009,1
Invoice 105298,1
Invoice 18579,1
Invoice 54434,1
Invoice 107562,1
Invoice 90185,1
Invoice 124532,1
Invoice 52923,1
Invoice 56034,1
Invoice 134414,1
Invoice 71372,1
Invoice 185,1
Invoice 138931,1
Invoice 99182,1
Invoice 94558,1
Invoice 23848,1
Invoice 138744,1
Invoice 47604,1
Invoice 91744,1
Invoice 134521,1
Invoice 101286,1
Invoice 121839,1
Invoice 95472,1
Invoice 68411,1
Invoice 48876,1
Invoice 53256,1
Invoice 82569,1
Invoice 125767,1
Invoice 119852,1
Invoice 97833,1
Invoice 136296,1
Invoice 4773,1
Invoice 44340,1
Invoice 83682,1
Invoice 27671,1
Invoice 46763,1
Invoice 6750,1
Invoice 13539,1
Invoice 84179,1
Invoice 97829,1
Invoice 133512,1
Invoice 103455,1
Invoice 38908,1
Invoice 49433,1
Invoice 3,1
Invoice 144538,1
Invoice 157540,2
Invoice 123214,1
Invoice 112979,1
Invoice 39649,1
Invoice 3714,1
Invoice 118060,1
Invoice 82216,1
Invoice 106477,1
Invoice 16794,1
Invoice 120559,1
Invoice 38251,1
Invoice 15066,1
Invoice 13967,1
Invoice 114471,1
Invoice 125416,1
Invoice 73009,1
Invoice 3291,1
Invoice 841,1
Invoice 15916,1
Invoice 49019,1
Invoice 35970,1
Invoice 105714,1
Invoice 107627,1
Invoice 91147,1
Invoice 5255,1
Invoice 89717,1
Invoice 84946,1
Invoice 104087,1
Invoice 15244,1
Invoice 87126,1
Invoice 157156,2
Invoice 56225,1
Invoice 82497,1
Invoice 105995,1
Invoice 8876,1
Invoice 13140,1
Invoice 2957,1
Invoice 45182,1
Invoice 65193,1
Invoice 58574,1
Invoice 12052,1
Invoice 108874,1
Invoice 77343,1
Invoice 34085,1
Invoice 112073,1
Invoice 130166,1
Invoice 12686,1
Invoice 7597,1
Invoice 16088,1
Invoice 27768,1
Invoice 7861,1
Invoice 50396,1
Invoice 58166,1
Invoice 102491,1
Invoice 17946,1
Invoice 130913,1
Invoice 87351,1
Invoice 84575,1
Invoice 67521,1
Invoice 41373,1
Invoice 40225,1
Invoice 27391,1
Invoice 65780,1
Invoice 134372,1
Invoice 1540,1
Invoice 132938,1
Invoice 140356,1
Invoice 99206,1
Invoice 88991,1
Invoice 92405,1
Invoice 130419,1
Invoice 85151,1
Invoice 118641,1
Invoice 32245,1
Invoice 41930,1
Invoice 59187,1
Invoice 107972,1
Invoice 101977,1
Invoice 121025,1
Invoice 1445,1
Invoice 55731,1
Invoice 80030,1
Invoice 231,1
Invoice 63738,1
Invoice 27492,1
Invoice 60654,1
Invoice 137524,1
Invoice 80814,1
Invoice 36451,1
Invoice 50236,1
Invoice 109499,1
Invoice 91192,1
Invoice 117149,1
Invoice 107678,1
Invoice 132337,1
Invoice 37670,1
Invoice 105813,1
Invoice 110145,1
Invoice 6582,1
Invoice 125686,1
Invoice 101711,1
Invoice 48540,1
Invoice 49216,1
Invoice 35893,1
Invoice 114155,1
Invoice 56439,1
Invoice 69867,1
Invoice 127712,1
Invoice 64508,1
Invoice 28098,1
Invoice 87537,1
Invoice 85868,1
Invoice 112784,1
Invoice 84286,1
Invoice 128743,1
Invoice 17613,1
Invoice 77587,1
Invoice 63459,1
Invoice 117295,1
Invoice 60504,1
Invoice 36916,1
Invoice 49070,1
Invoice 29152,1
Invoice 119624,1
Invoice 21443,1
Invoice 158914,1
Invoice 126376,1
Invoice 155216,1
Invoice 50531,1
Invoice 157918,1
Invoice 125819,1
Invoice 154767,1
Invoice 37227,1
Invoice 4035,1
Invoice 23273,1
Invoice 5275,1
Invoice 79712,1
Invoice 138790,1
Invoice 87295,1
Invoice 19955,1
Invoice 57449,1
Invoice 30880,1
Invoice 83783,1
Invoice 118954,1
Invoice 80798,1
Invoice 106409,1
Invoice 108182,1
Invoice 73813,1
Invoice 69619,1
Invoice 95259,1
Invoice 1040,1
Invoice 42913,1
Invoice 33010,1
Invoice 129232,1
Invoice 68538,1
Invoice 73233,1
Invoice 124080,1
Invoice 147909,1
Invoice 105227,1
Invoice 52900,1
Invoice 45672,1
Invoice 4515,1
Invoice 11693,1
Invoice 89432,1
Invoice 21032,1
Invoice 42089,1
Invoice 43642,1
Invoice 89570,1
Invoice 126308,1
Invoice 89139,1
Invoice 25510,1
Invoice 113757,1
Invoice 78361,1
Invoice 8357,1
Invoice 60299,1
Invoice 30826,1
Invoice 31374,1
Invoice 71905,1
Invoice 50093,1
Invoice 47619,1
Invoice 80738,1
Invoice 79932,1
Invoice 59947,1
Invoice 44528,1
Invoice 64360,1
Invoice 128032,1
Invoice 33124,1
Invoice 16944,1
Invoice 84796,1
Invoice 116459,1
Invoice 35793,1
Invoice 42064,1
Invoice 42886,1
Invoice 7736,1
Invoice 95218,1
Invoice 69476,1
Invoice 136265,1
Invoice 27,1
Invoice 43118,1
Invoice 128690,1
Invoice 69974,1
Invoice 120329,1
Invoice 65890,1
Invoice 89528,1
Invoice 140372,1
Invoice 82013,1
Invoice 134556,1
Invoice 97414,1
Invoice 107281,1
Invoice 44190,1
Invoice 2234,1
Invoice 74062,1
Invoice 57576,1
Invoice 41493,1
Invoice 60499,1
Invoice 35640,1
Invoice 126002,1
Invoice 46606,1
Invoice 103896,1
Invoice 3220,1
Invoice 87545,1
Invoice 42939,1
Invoice 59087,1
Invoice 16380,1
Invoice 38552,1
Invoice 88553,1
Invoice 61512,1
Invoice 135890,1
Invoice 2766,1
Invoice 30330,1
Invoice 34198,1
Invoice 134061,1
Invoice 117855,1
Invoice 95264,1
Invoice 8843,1
Invoice 81021,1
Invoice 70620,1
Invoice 72607,1
Invoice 131900,1
Invoice 137781,1
Invoice 61190,1
Invoice 122754,1
Invoice 57021,1
Invoice 73949,1
Invoice 125997,1
Invoice 93029,1
Invoice 48446,1
Invoice 90662,1
Invoice 27932,1
Invoice 129720,1
Invoice 136867,1
Invoice 49643,1
Invoice 155395,1
Invoice 124406,1
Invoice 138284,1
Invoice 135072,1
Invoice 22934,1
Invoice 84872,1
Invoice 26580,1
Invoice 6535,1
Invoice 52771,1
Invoice 36354,1
Invoice 158941,1
Invoice 128049,1
Invoice 108164,1
Invoice 65915,1
Invoice 60165,1
Invoice 91877,1
Invoice 56333,1
Invoice 68296,1
Invoice 72885,1
Invoice 56712,1
Invoice 132697,1
Invoice 103763,1
Invoice 47837,1
Invoice 44356,1
Invoice 26440,1
Invoice 135374,1
Invoice 126587,1
Invoice 24291,1
Invoice 16336,1
Invoice 26542,1
Invoice 84025,1
Invoice 37656,1
Invoice 15003,1
Invoice 61833,1
Invoice 141477,1
Invoice 80678,1
Invoice 30487,1
Invoice 24477,1
Invoice 33586,1
Invoice 137063,1
Invoice 91989,1
Invoice 116619,1
Invoice 98639,1
Invoice 114539,1
Invoice 76384,1
Invoice 113036,1
Invoice 30213,1
Invoice 128475,1
Invoice 93240,1
Invoice 104506,1
Invoice 128708,1
Invoice 83157,1
Invoice 141480,1
Invoice 64185,1
Invoice 128198,1
Invoice 47715,1
Invoice 74415,1
Invoice 112953,1
Invoice 80951,1
Invoice 52618,1
Invoice 8704,1
Invoice 21570,1
Invoice 12473,1
Invoice 87615,1
Invoice 130490,1
Invoice 1589,1
Invoice 42342,1
Invoice 36121,1
Invoice 69351,1
Invoice 137170,1
Invoice 56319,1
Invoice 60397,1
Invoice 26335,1
Invoice 73566,1
Invoice 74605,1
Invoice 17917,1
Invoice 94125,1
Invoice 15670,1
Invoice 36728,1
Invoice 51413,1
Invoice 92341,1
Invoice 79348,1
Invoice 63225,1
Invoice 37755,1
Invoice 117457,1
Invoice 65495,1
Invoice 14961,1
Invoice 104314,1
Invoice 95475,1
Invoice 6939,1
Invoice 93180,1
Invoice 123708,1
Invoice 69384,1
Invoice 126245,1
Invoice 74588,1
Invoice 1649,1
Invoice 75082,1
Invoice 46957,1
Invoice 80967,1
Invoice 126746,1
Invoice 140655,1
Invoice 40578,1
Invoice 108986,1
Invoice 13746,1
Invoice 38419,1
Invoice 53678,1
Invoice 29620,1
Invoice 130786,1
Invoice 110493,1
Invoice 144054,1
Invoice 36908,1
Invoice 16080,1
Invoice 112495,1
Invoice 72976,1
Invoice 109872,1
Invoice 130605,1
Invoice 36483,1
Invoice 144727,1
Invoice 143715,1
Invoice 154075,1
Invoice 106637,1
Invoice 102649,1
Invoice 80407,1
Invoice 136796,1
Invoice 77616,1
Invoice 46007,1
Invoice 81061,1
Invoice 89259,1
Invoice 121697,1
Invoice 136214,1
Invoice 14637,1
Invoice 104637,1
Invoice 42524,1
Invoice 105232,1
Invoice 117537,1
Invoice 129225,1
Invoice 78549,1
Invoice 109445,1
Invoice 101076,1
Invoice 86926,1
Invoice 97508,1
Invoice 71722,1
Invoice 8950,1
Invoice 50751,1
Invoice 104553,1
Invoice 91048,1
Invoice 1374,1
Invoice 58245,1
Invoice 77091,1
Invoice 101414,1
Invoice 64972,1
Invoice 29836,1
Invoice 5306,1
Invoice 96138,1
Invoice 35148,1
Invoice 65306,1
Invoice 26623,1
Invoice 24329,1
Invoice 75638,1
Invoice 51702,1
Invoice 20030,1
Invoice 135656,1
Invoice 22883,1
Invoice 7926,1
Invoice 52408,1
Invoice 78001,1
Invoice 38774,1
Invoice 138705,1
Invoice 68914,1
Invoice 121468,1
Invoice 113282,1
Invoice 63541,1
Invoice 68566,1
Invoice 79255,1
Invoice 38363,1
Invoice 130452,1
Invoice 7674,1
Invoice 71672,1
Invoice 58852,1
Invoice 113526,1
Invoice 140790,1
Invoice 98151,1
Invoice 27811,1
Invoice 96419,1
Invoice 32621,1
Invoice 93776,1
Invoice 72831,1
Invoice 7771,1
Invoice 112147,1
Invoice 44683,1
Invoice 11092,1
Invoice 38280,1
Invoice 119887,1
Invoice 125638,1
Invoice 83403,1
Invoice 13352,1
Invoice 15719,1
Invoice 38701,1
Invoice 63937,1
Invoice 116736,1
Invoice 111901,1
Invoice 29637,1
Invoice 4107,1
Invoice 51304,1
Invoice 78653,1
Invoice 126639,1
Invoice 102631,1
Invoice 3904,1
Invoice 71192,1
Invoice 30139,1
Invoice 74090,1
Invoice 120922,1
Invoice 57191,1
Invoice 22968,1
Invoice 75094,1
Invoice 90821,1
Invoice 85389,1
Invoice 66671,1
Invoice 91885,1
Invoice 19492,1
Invoice 100524,1
Invoice 44830,1
Invoice 49673,1
Invoice 135215,1
Invoice 75938,1
Invoice 101084,1
Invoice 742,1
Invoice 17398,1
Invoice 134867,1
Invoice 18665,1
Invoice 259,1
Invoice 61644,1
Invoice 130626,1
Invoice 8818,1
Invoice 95217,1
Invoice 119359,1
Invoice 136016,1
Invoice 89086,1
Invoice 91869,1
Invoice 67729,1
Invoice 26005,1
Invoice 28740,1
Invoice 113782,1
Invoice 76606,1
Invoice 11998,1
Invoice 61604,1
Invoice 30178,1
Invoice 75655,1
Invoice 121352,1
Invoice 111775,1
Invoice 31626,1
Invoice 90588,1
Invoice 106090,1
Invoice 1148,1
Invoice 68107,1
Invoice 133553,1
Invoice 34012,1
Invoice 66004,1
Invoice 2406,1
Invoice 130554,1
Invoice 70451,1
Invoice 129691,1
Invoice 33846,1
Invoice 119769,1
Invoice 44415,1
Invoice 67044,1
Invoice 92659,1
Invoice 124635,1
Invoice 2774,1
Invoice 83108,1
Invoice 133287,1
Invoice 110248,1
Invoice 65236,1
Invoice 138458,1
Invoice 58679,1
Invoice 148487,1
Invoice 49035,1
Invoice 10468,1
Invoice 23813,1
Invoice 31424,1
Invoice 121796,1
Invoice 55079,1
Invoice 14316,1
Invoice 46200,1
Invoice 100562,1
Invoice 123190,1
Invoice 93427,1
Invoice 78019,1
Invoice 81794,1
Invoice 31466,1
Invoice 50602,1
Invoice 71422,1
Invoice 140662,1
Invoice 119458,1
Invoice 55348,1
Invoice 124861,1
Invoice 2057,1
Invoice 91890,1
Invoice 48501,1
Invoice 98677,1
Invoice 45642,1
Invoice 8342,1
Invoice 7827,1
Invoice 87362,1
Invoice 5802,1
Invoice 38735,1
Invoice 78442,1
Invoice 16414,1
Invoice 6114,1
Invoice 51933,1
Invoice 108577,1
Invoice 125668,1
Invoice 37817,1
Invoice 129918,1
Invoice 132486,1
Invoice 14086,1
Invoice 84328,1
Invoice 121677,1
Invoice 25084,1
Invoice 119627,1
Invoice 53625,1
Invoice 132250,1
Invoice 3376,1
Invoice 85666,1
Invoice 91060,1
Invoice 94136,1
Invoice 75364,1
Invoice 102211,1
Invoice 15360,1
Invoice 114541,1
Invoice 84785,1
Invoice 54656,1
Invoice 132539,1
Invoice 83173,1
Invoice 137649,1
Invoice 34947,1
Invoice 158557,1
Invoice 21341,1
Invoice 65806,1
Invoice 95785,1
Invoice 119110,1
Invoice 49149,1
Invoice 70137,1
Invoice 39872,2
Invoice 14443,1
Invoice 4563,1
Invoice 68686,1
Invoice 45103,1
Invoice 69417,1
Invoice 49438,1
Invoice 63573,1
Invoice 139422,1
Invoice 11443,1
Invoice 117912,1
Invoice 103495,1
Invoice 114414,1
Invoice 63467,1
Invoice 137210,1
Invoice 68527,1
Invoice 7607,1
Invoice 77794,1
Invoice 138543,1
Invoice 89913,1
Invoice 54257,1
Invoice 18521,1
Invoice 45730,1
Invoice 146963,1
Invoice 84506,1
Invoice 59239,1
Invoice 68554,1
Invoice 25497,1
Invoice 118698,1
Invoice 61928,1
Invoice 64182,1
Invoice 44135,1
Invoice 127952,1
Invoice 112708,1
Invoice 146346,1
Invoice 85213,1
Invoice 112227,1
Invoice 119570,1
Invoice 15396,1
Invoice 90467,1
Invoice 78532,1
Invoice 145865,2
Invoice 45618,1
Invoice 15582,1
Invoice 125972,1
Invoice 108466,1
Invoice 118271,1
Invoice 95419,1
Invoice 69756,2
Invoice 91501,1
Invoice 118715,1
Invoice 79878,2
Invoice 90556,1
Invoice 119401,1
Invoice 91555,1
Invoice 58443,1
Invoice 76699,2
Invoice 4046,1
Invoice 122691,1
Invoice 76567,1
Invoice 85230,1
Invoice 55350,1
Invoice 127469,1
Invoice 147528,1
Invoice 148668,1
Invoice 63198,1
Invoice 11367,1
Invoice 67624,1
Invoice 128009,1
Invoice 89223,1
Invoice 124269,1
Invoice 84487,1
Invoice 133179,1
Invoice 89838,1
Invoice 93420,1
Invoice 23794,3
Invoice 48002,1
Invoice 13323,1
Invoice 87090,1
Invoice 752,2
Invoice 47557,1
Invoice 78736,1
Invoice 25076,1
Invoice 26034,1
Invoice 136183,1
Invoice 115365,2
Invoice 149529,1
Invoice 49567,1
Invoice 115501,3
Invoice 145111,1
Invoice 148731,1
Invoice 150448,1
Invoice 126134,3
Invoice 97210,2
Invoice 36340,1
Invoice 48916,2
Invoice 51156,1
Invoice 62976,2
Invoice 102828,1
Invoice 3552,3
Invoice 96478,1
Invoice 58089,3
Invoice 18611,1
Invoice 140860,1
Invoice 116831,2
Invoice 49207,1
Invoice 119218,1
Invoice 29624,1
Invoice 133560,2
Invoice 13084,1
Invoice 78197,1
Invoice 110407,1
Invoice 80636,1
Invoice 36816,2
Invoice 139699,1
Invoice 132448,2
Invoice 33403,1
Invoice 137376,1
Invoice 90319,1
Invoice 13638,1
Invoice 41515,1
Invoice 2804,2
Invoice 53767,1
Invoice 1004,1
Invoice 108780,1
Invoice 39917,2
Invoice 158126,1
Invoice 146395,1
Invoice 24778,1
Invoice 64471,2
Invoice 101967,1
Invoice 55509,1
Invoice 68207,1
Invoice 100391,1
Invoice 80174,1
Invoice 40135,1
Invoice 9005,2
Invoice 75512,2
Invoice 137106,1
Invoice 67968,2
Invoice 75051,1
Invoice 109823,1
Invoice 151385,1
Invoice 70665,1
Invoice 130454,1
Invoice 70234,1
Invoice 148022,1
Invoice 49342,1
Invoice 15872,2
Invoice 125871,1
Invoice 139941,1
Invoice 70221,1
Invoice 58594,1
Invoice 94333,2
Invoice 29330,1
Invoice 7456,1
Invoice 11550,1
Invoice 108895,1
Invoice 35496,1
Invoice 13850,1
Invoice 35625,1
Invoice 36430,1
Invoice 21605,1
Invoice 148102,1
Invoice 150701,1
Invoice 96587,1
Invoice 136522,1
Invoice 140997,1
Invoice 31163,1
Invoice 127121,3
Invoice 54937,2
Invoice 114985,1
Invoice 141819,2
Invoice 79159,2
Invoice 154930,2
Invoice 111662,1
Invoice 60554,1
Invoice 116826,1
Invoice 119973,2
Invoice 29827,1
Invoice 23102,2
Invoice 101636,2
Invoice 134338,2
Invoice 97926,1
Invoice 5817,1
Invoice 23748,1
Invoice 7802,2
Invoice 8201,2
Invoice 123582,1
Invoice 39259,2
Invoice 94390,2
Invoice 108861,1
Invoice 50127,1
