,Invoice ID,sum(Rejection Reason Count)
7053,Invoice 235962,0
7054,Invoice 277225,0
7055,Invoice 303618,0
7056,Invoice 60492,1
7057,Invoice 77369,1
7058,Invoice 59714,1
7059,Invoice 148781,0
7060,Invoice 297765,0
7061,Invoice 314510,0
7062,Invoice 207153,0
7063,Invoice 268432,0
7064,Invoice 52271,1
7065,Invoice 279675,0
7066,Invoice 277400,0
7067,Invoice 218402,0
7068,Invoice 154220,0
7069,Invoice 217580,0
7070,Invoice 83630,0
7071,Invoice 182293,0
7072,Invoice 121104,1
7073,Invoice 263372,0
7074,Invoice 239431,0
7075,Invoice 63716,0
7076,Invoice 227136,0
7077,Invoice 36154,1
7078,Invoice 243770,0
7079,Invoice 38742,1
7080,Invoice 137982,1
7081,Invoice 93028,1
7082,Invoice 128784,1
7083,Invoice 153841,0
7084,Invoice 321745,0
7085,Invoice 204463,0
7086,Invoice 267271,0
7087,Invoice 32657,0
7088,Invoice 175379,0
7089,Invoice 309456,0
7090,Invoice 317493,0
7091,Invoice 92981,0
7092,Invoice 116234,0
7093,Invoice 246831,0
7094,Invoice 281527,0
7095,Invoice 321181,0
7096,Invoice 207352,0
7097,Invoice 245389,0
7098,Invoice 278820,0
7099,Invoice 164749,0
7100,Invoice 291111,0
7101,Invoice 194250,0
7102,Invoice 80189,1
7103,Invoice 109189,1
7104,Invoice 84849,1
7105,Invoice 243617,0
7106,Invoice 323135,0
7107,Invoice 232834,0
7108,Invoice 1138,1
7109,Invoice 15232,1
7110,Invoice 71041,1
7111,Invoice 24654,1
7112,Invoice 1391,1
7113,Invoice 39334,0
7114,Invoice 11335,1
7115,Invoice 18563,1
7116,Invoice 323484,0
7117,Invoice 40559,1
7118,Invoice 256407,0
7119,Invoice 242539,0
7120,Invoice 165216,0
7121,Invoice 61627,1
7122,Invoice 80656,1
7123,Invoice 185299,0
7124,Invoice 186251,0
7125,Invoice 257476,0
7126,Invoice 291924,0
7127,Invoice 269780,0
7128,Invoice 165438,0
7129,Invoice 76087,1
7130,Invoice 76539,0
7131,Invoice 71247,1
7132,Invoice 297545,0
7133,Invoice 287701,0
7134,Invoice 320640,0
7135,Invoice 221487,0
7136,Invoice 281318,0
7137,Invoice 191436,0
7138,Invoice 83995,1
7139,Invoice 20961,1
7140,Invoice 115434,1
7141,Invoice 116020,1
7142,Invoice 113482,0
7143,Invoice 113706,0
7144,Invoice 154652,0
7145,Invoice 188169,0
7146,Invoice 201829,0
7147,Invoice 225001,0
7148,Invoice 111781,1
7149,Invoice 190156,0
7150,Invoice 162861,0
7151,Invoice 161510,0
7152,Invoice 226833,0
7153,Invoice 86598,0
7154,Invoice 234127,0
7155,Invoice 233824,0
7156,Invoice 259180,0
7157,Invoice 170349,0
7158,Invoice 60095,1
7159,Invoice 26236,1
7160,Invoice 61391,1
7161,Invoice 6745,1
7162,Invoice 74016,1
7163,Invoice 60582,1
7164,Invoice 101776,1
7165,Invoice 49667,1
7166,Invoice 70334,1
7167,Invoice 2348,1
7168,Invoice 103080,1
7169,Invoice 111539,1
7170,Invoice 184863,1
7171,Invoice 110502,1
7172,Invoice 607,1
7173,Invoice 58522,1
7174,Invoice 2954,2
7175,Invoice 63032,1
7176,Invoice 89272,1
7177,Invoice 113290,1
7178,Invoice 83465,1
7179,Invoice 130272,1
7180,Invoice 19975,1
7181,Invoice 63203,1
7182,Invoice 69272,1
7183,Invoice 151851,1
7184,Invoice 113126,1
7185,Invoice 87528,1
7186,Invoice 21610,1
7187,Invoice 64441,1
7188,Invoice 9035,1
7189,Invoice 82328,1
7190,Invoice 108319,1
7191,Invoice 132363,1
7192,Invoice 141091,1
7193,Invoice 108897,1
7194,Invoice 74870,1
7195,Invoice 108463,1
7196,Invoice 105070,1
7197,Invoice 17340,1
7198,Invoice 133677,1
7199,Invoice 125451,1
7200,Invoice 30036,1
7201,Invoice 81466,1
7202,Invoice 110369,1
7203,Invoice 64768,1
7204,Invoice 70570,1
7205,Invoice 44591,1
7206,Invoice 10229,1
7207,Invoice 38347,1
7208,Invoice 108924,1
7209,Invoice 74764,1
7210,Invoice 84190,1
7211,Invoice 65795,1
7212,Invoice 137222,1
7213,Invoice 61474,1
7214,Invoice 108799,1
7215,Invoice 29884,1
7216,Invoice 24590,1
7217,Invoice 84220,1
7218,Invoice 69676,1
7219,Invoice 69313,1
7220,Invoice 108062,1
7221,Invoice 80359,2
7222,Invoice 147022,1
7223,Invoice 61578,1
7224,Invoice 118301,2
7225,Invoice 17442,1
7226,Invoice 15812,1
7227,Invoice 117504,1
7228,Invoice 94790,1
7229,Invoice 72090,1
7230,Invoice 80705,1
7231,Invoice 65075,1
7232,Invoice 106819,1
7233,Invoice 50696,1
7234,Invoice 47651,1
7235,Invoice 82795,1
7236,Invoice 29630,1
7237,Invoice 9478,1
7238,Invoice 134926,1
7239,Invoice 145751,1
7240,Invoice 119064,1
7241,Invoice 140569,1
7242,Invoice 20111,1
7243,Invoice 94071,1
7244,Invoice 104693,1
7245,Invoice 62828,1
7246,Invoice 145053,1
7247,Invoice 21111,1
7248,Invoice 66574,1
7249,Invoice 33985,1
7250,Invoice 107970,1
7251,Invoice 122572,1
7252,Invoice 13036,1
7253,Invoice 71065,1
7254,Invoice 131632,1
7255,Invoice 56191,1
7256,Invoice 38625,1
7257,Invoice 32845,1
7258,Invoice 82850,1
7259,Invoice 31857,1
7260,Invoice 78058,1
7261,Invoice 19996,1
7262,Invoice 45121,1
7263,Invoice 79704,1
7264,Invoice 112275,1
7265,Invoice 92214,1
7266,Invoice 61320,1
7267,Invoice 136496,1
7268,Invoice 7601,1
7269,Invoice 95097,1
7270,Invoice 127501,1
7271,Invoice 11354,1
7272,Invoice 91575,1
7273,Invoice 26828,1
7274,Invoice 136762,2
7275,Invoice 112897,1
7276,Invoice 130317,1
7277,Invoice 56446,1
7278,Invoice 98483,1
7279,Invoice 45790,1
7280,Invoice 61334,1
7281,Invoice 69669,1
7282,Invoice 10461,1
7283,Invoice 50732,1
7284,Invoice 3605,1
7285,Invoice 97104,1
7286,Invoice 70342,1
7287,Invoice 62401,1
7288,Invoice 119222,1
7289,Invoice 81467,1
7290,Invoice 20842,1
7291,Invoice 82614,2
7292,Invoice 8468,1
7293,Invoice 67055,1
7294,Invoice 108907,1
7295,Invoice 1636,1
7296,Invoice 77197,1
7297,Invoice 12375,1
7298,Invoice 97080,1
7299,Invoice 132386,1
7300,Invoice 27420,1
7301,Invoice 103311,1
7302,Invoice 89092,1
7303,Invoice 27341,1
7304,Invoice 116040,1
7305,Invoice 21446,1
7306,Invoice 68081,1
7307,Invoice 77713,1
7308,Invoice 77982,1
7309,Invoice 83016,1
7310,Invoice 12010,1
7311,Invoice 53233,1
7312,Invoice 36391,1
7313,Invoice 120816,2
7314,Invoice 55997,1
7315,Invoice 177150,1
7316,Invoice 24636,1
7317,Invoice 88240,1
7318,Invoice 41553,1
7319,Invoice 218277,1
7320,Invoice 98917,1
7321,Invoice 66886,1
7322,Invoice 24887,1
7323,Invoice 93321,1
7324,Invoice 109512,1
7325,Invoice 88143,1
7326,Invoice 48696,1
7327,Invoice 1197,1
7328,Invoice 83688,1
7329,Invoice 145270,1
7330,Invoice 120685,1
7331,Invoice 114085,1
7332,Invoice 115765,1
7333,Invoice 117133,1
7334,Invoice 119736,1
7335,Invoice 92326,1
7336,Invoice 55580,1
7337,Invoice 13321,1
7338,Invoice 119941,1
7339,Invoice 12583,1
7340,Invoice 16575,1
7341,Invoice 91859,1
7342,Invoice 61582,1
7343,Invoice 65397,1
7344,Invoice 93112,2
7345,Invoice 6249,1
7346,Invoice 50401,1
7347,Invoice 90047,1
7348,Invoice 1115,1
7349,Invoice 51407,1
7350,Invoice 6904,1
7351,Invoice 121871,1
7352,Invoice 13388,1
7353,Invoice 132152,1
7354,Invoice 95421,1
7355,Invoice 85705,1
7356,Invoice 125367,1
7357,Invoice 65366,1
7358,Invoice 30597,1
7359,Invoice 36912,2
7360,Invoice 255228,1
7361,Invoice 3079,1
7362,Invoice 83810,1
7363,Invoice 89531,1
7364,Invoice 48998,1
7365,Invoice 126008,1
7366,Invoice 137453,1
7367,Invoice 139889,1
7368,Invoice 106490,2
7369,Invoice 66115,1
7370,Invoice 7766,1
7371,Invoice 80055,1
7372,Invoice 19503,1
7373,Invoice 126175,1
7374,Invoice 138850,1
7375,Invoice 30319,1
7376,Invoice 117554,1
7377,Invoice 16234,1
7378,Invoice 25745,1
7379,Invoice 18469,1
7380,Invoice 30107,1
7381,Invoice 53538,1
7382,Invoice 1546,1
7383,Invoice 98585,1
7384,Invoice 99905,1
7385,Invoice 1618,1
7386,Invoice 11361,1
7387,Invoice 77757,1
7388,Invoice 63948,1
7389,Invoice 98066,1
7390,Invoice 2217,1
7391,Invoice 77911,1
7392,Invoice 62463,1
7393,Invoice 9708,1
7394,Invoice 21877,1
7395,Invoice 78378,1
7396,Invoice 129532,1
7397,Invoice 122220,1
7398,Invoice 122775,1
7399,Invoice 24146,1
7400,Invoice 135240,1
7401,Invoice 71391,1
7402,Invoice 27596,1
7403,Invoice 2651,1
7404,Invoice 84272,1
7405,Invoice 7958,1
7406,Invoice 72876,1
7407,Invoice 172314,0
7408,Invoice 42505,1
7409,Invoice 167660,0
7410,Invoice 111459,1
7411,Invoice 24565,1
7412,Invoice 65909,1
7413,Invoice 129651,1
7414,Invoice 56005,1
7415,Invoice 68471,1
7416,Invoice 12201,1
7417,Invoice 117820,1
7418,Invoice 15065,1
7419,Invoice 121544,1
7420,Invoice 140492,1
7421,Invoice 72318,1
7422,Invoice 43529,1
7423,Invoice 28534,1
7424,Invoice 133126,1
7425,Invoice 13702,1
7426,Invoice 62101,1
7427,Invoice 92793,1
7428,Invoice 80255,1
7429,Invoice 131507,1
7430,Invoice 69488,1
7431,Invoice 110508,1
7432,Invoice 67656,1
7433,Invoice 65447,1
7434,Invoice 45698,1
7435,Invoice 90578,1
7436,Invoice 44942,1
7437,Invoice 29095,1
7438,Invoice 138238,1
7439,Invoice 418,1
7440,Invoice 66376,1
7441,Invoice 59725,1
7442,Invoice 14857,1
7443,Invoice 49591,1
7444,Invoice 27357,1
7445,Invoice 86327,1
7446,Invoice 67907,1
7447,Invoice 69202,1
7448,Invoice 62008,1
7449,Invoice 50027,1
7450,Invoice 80949,1
7451,Invoice 49516,1
7452,Invoice 135728,1
7453,Invoice 108448,1
7454,Invoice 133685,1
7455,Invoice 106983,1
7456,Invoice 131275,1
7457,Invoice 100167,1
7458,Invoice 106154,1
7459,Invoice 114947,1
7460,Invoice 53789,1
7461,Invoice 131386,1
7462,Invoice 10789,1
7463,Invoice 110517,1
7464,Invoice 29421,1
7465,Invoice 89048,1
7466,Invoice 105023,1
7467,Invoice 90746,1
7468,Invoice 4488,1
7469,Invoice 6144,1
7470,Invoice 77976,1
7471,Invoice 110420,1
7472,Invoice 73480,1
7473,Invoice 120008,1
7474,Invoice 107707,1
7475,Invoice 99685,1
7476,Invoice 138755,1
7477,Invoice 132070,1
7478,Invoice 73467,1
7479,Invoice 99397,1
7480,Invoice 75982,1
7481,Invoice 119793,1
7482,Invoice 59112,1
7483,Invoice 98942,1
7484,Invoice 40632,1
7485,Invoice 132441,1
7486,Invoice 47803,1
7487,Invoice 140587,1
7488,Invoice 101241,1
7489,Invoice 72506,1
7490,Invoice 80193,1
7491,Invoice 50876,1
7492,Invoice 82160,1
7493,Invoice 52617,1
7494,Invoice 13433,1
7495,Invoice 152574,1
7496,Invoice 134144,1
7497,Invoice 69218,1
7498,Invoice 90442,1
7499,Invoice 154605,1
7500,Invoice 11275,1
7501,Invoice 103698,1
7502,Invoice 36652,1
7503,Invoice 111115,1
7504,Invoice 88127,1
7505,Invoice 46677,1
7506,Invoice 110847,1
7507,Invoice 38960,1
7508,Invoice 26341,1
7509,Invoice 39177,1
7510,Invoice 60385,1
7511,Invoice 135858,1
7512,Invoice 22573,1
7513,Invoice 26860,1
7514,Invoice 48989,1
7515,Invoice 80875,1
7516,Invoice 76111,1
7517,Invoice 62522,1
7518,Invoice 90715,1
7519,Invoice 106034,1
7520,Invoice 56713,1
7521,Invoice 105856,1
7522,Invoice 80029,1
7523,Invoice 30196,1
7524,Invoice 39779,1
7525,Invoice 145364,1
7526,Invoice 77502,1
7527,Invoice 119086,1
7528,Invoice 111917,2
7529,Invoice 100728,1
7530,Invoice 40073,1
7531,Invoice 66269,1
7532,Invoice 42601,1
7533,Invoice 114335,1
7534,Invoice 65548,1
7535,Invoice 137425,1
7536,Invoice 91963,1
7537,Invoice 110877,1
7538,Invoice 102497,1
7539,Invoice 62190,1
7540,Invoice 14872,1
7541,Invoice 46651,1
7542,Invoice 96258,1
7543,Invoice 119416,1
7544,Invoice 66570,1
7545,Invoice 27666,1
7546,Invoice 62060,1
7547,Invoice 119756,1
7548,Invoice 34917,1
7549,Invoice 78099,1
7550,Invoice 134949,1
7551,Invoice 122162,1
7552,Invoice 65148,1
7553,Invoice 122124,1
7554,Invoice 121564,1
7555,Invoice 128776,1
7556,Invoice 117812,1
7557,Invoice 52250,1
7558,Invoice 71309,1
7559,Invoice 39704,1
7560,Invoice 54006,1
7561,Invoice 87446,1
7562,Invoice 67690,1
7563,Invoice 74867,1
7564,Invoice 105318,1
7565,Invoice 18328,1
7566,Invoice 114201,1
7567,Invoice 119050,1
7568,Invoice 5037,1
7569,Invoice 12058,1
7570,Invoice 84383,1
7571,Invoice 51762,1
7572,Invoice 4230,1
7573,Invoice 63717,1
7574,Invoice 67052,1
7575,Invoice 61986,1
7576,Invoice 49626,1
7577,Invoice 125459,1
7578,Invoice 22881,2
7579,Invoice 90609,1
7580,Invoice 50048,1
7581,Invoice 77050,1
7582,Invoice 3394,1
7583,Invoice 4256,1
7584,Invoice 7313,1
7585,Invoice 76647,1
7586,Invoice 132524,1
7587,Invoice 112285,1
7588,Invoice 5522,1
7589,Invoice 99025,1
7590,Invoice 69385,1
7591,Invoice 135513,1
7592,Invoice 151207,1
7593,Invoice 123998,1
7594,Invoice 86920,1
7595,Invoice 1553,1
7596,Invoice 122114,1
7597,Invoice 47728,1
7598,Invoice 12176,1
7599,Invoice 38234,1
7600,Invoice 1281,1
7601,Invoice 142692,1
7602,Invoice 22553,1
7603,Invoice 125684,1
7604,Invoice 67995,1
7605,Invoice 88130,1
7606,Invoice 10613,1
7607,Invoice 91338,1
7608,Invoice 28853,1
7609,Invoice 2367,2
7610,Invoice 86033,1
7611,Invoice 70013,1
7612,Invoice 25529,1
7613,Invoice 101056,1
7614,Invoice 149757,1
7615,Invoice 57101,1
7616,Invoice 56221,1
7617,Invoice 81073,1
7618,Invoice 55848,1
7619,Invoice 30876,1
7620,Invoice 48454,1
7621,Invoice 32889,1
7622,Invoice 52470,1
7623,Invoice 77815,1
7624,Invoice 100829,1
7625,Invoice 2692,1
7626,Invoice 32114,1
7627,Invoice 119062,1
7628,Invoice 109156,1
7629,Invoice 129519,1
7630,Invoice 61584,1
7631,Invoice 51129,1
7632,Invoice 26506,1
7633,Invoice 76049,1
7634,Invoice 131197,1
7635,Invoice 139962,1
7636,Invoice 36661,1
7637,Invoice 76930,1
7638,Invoice 49635,1
7639,Invoice 23614,1
7640,Invoice 48204,1
7641,Invoice 91038,1
7642,Invoice 89894,1
7643,Invoice 137370,1
7644,Invoice 101792,1
7645,Invoice 2726,1
7646,Invoice 7158,1
7647,Invoice 106605,1
7648,Invoice 45850,1
7649,Invoice 31393,1
7650,Invoice 46048,1
7651,Invoice 53803,1
7652,Invoice 536,1
7653,Invoice 34009,1
7654,Invoice 108303,1
7655,Invoice 43126,1
7656,Invoice 49542,1
7657,Invoice 77284,1
7658,Invoice 105057,1
7659,Invoice 23747,1
7660,Invoice 19288,1
7661,Invoice 140532,1
7662,Invoice 76708,1
7663,Invoice 118587,1
7664,Invoice 121591,1
7665,Invoice 42954,2
7666,Invoice 92124,1
7667,Invoice 123929,1
7668,Invoice 123129,1
7669,Invoice 20563,1
7670,Invoice 94636,1
7671,Invoice 95623,1
7672,Invoice 241499,0
7673,Invoice 115855,1
7674,Invoice 58419,1
7675,Invoice 5087,1
7676,Invoice 35959,1
7677,Invoice 63260,1
7678,Invoice 113872,1
7679,Invoice 218124,1
7680,Invoice 139288,1
7681,Invoice 110374,1
7682,Invoice 35830,1
7683,Invoice 50373,1
7684,Invoice 10944,1
7685,Invoice 55598,1
7686,Invoice 40680,1
7687,Invoice 26901,1
7688,Invoice 103182,1
7689,Invoice 76825,1
7690,Invoice 63747,1
7691,Invoice 125822,1
7692,Invoice 72162,1
7693,Invoice 26047,1
7694,Invoice 276944,0
7695,Invoice 22885,1
7696,Invoice 89512,1
7697,Invoice 10651,1
7698,Invoice 121818,1
7699,Invoice 134814,1
7700,Invoice 18638,2
7701,Invoice 26198,1
7702,Invoice 83711,1
7703,Invoice 121345,1
7704,Invoice 78957,1
7705,Invoice 125366,1
7706,Invoice 84223,1
7707,Invoice 85516,1
7708,Invoice 64275,1
7709,Invoice 107440,1
7710,Invoice 62785,1
7711,Invoice 8169,1
7712,Invoice 126626,1
7713,Invoice 80966,1
7714,Invoice 131074,1
7715,Invoice 123469,1
7716,Invoice 38538,1
7717,Invoice 1495,1
7718,Invoice 48900,1
7719,Invoice 58373,1
7720,Invoice 39535,1
7721,Invoice 76788,1
7722,Invoice 88296,1
7723,Invoice 58675,1
7724,Invoice 120989,1
7725,Invoice 35243,1
7726,Invoice 40318,1
7727,Invoice 29256,1
7728,Invoice 77611,1
7729,Invoice 88283,1
7730,Invoice 64137,1
7731,Invoice 134911,2
7732,Invoice 55797,1
7733,Invoice 31970,1
7734,Invoice 40223,1
7735,Invoice 63992,1
7736,Invoice 293012,0
7737,Invoice 104232,1
7738,Invoice 5386,1
7739,Invoice 45015,1
7740,Invoice 95995,1
7741,Invoice 42047,1
7742,Invoice 93973,1
7743,Invoice 25457,1
7744,Invoice 216805,0
7745,Invoice 97524,1
7746,Invoice 196197,0
7747,Invoice 85523,1
7748,Invoice 131989,1
7749,Invoice 93750,1
7750,Invoice 29128,1
7751,Invoice 37790,1
7752,Invoice 66959,1
7753,Invoice 92615,1
7754,Invoice 69132,1
7755,Invoice 86741,1
7756,Invoice 137671,1
7757,Invoice 49695,1
7758,Invoice 9227,1
7759,Invoice 99472,1
7760,Invoice 41602,1
7761,Invoice 95073,1
7762,Invoice 21198,1
7763,Invoice 81178,1
7764,Invoice 19460,1
7765,Invoice 14481,1
7766,Invoice 114226,1
7767,Invoice 97389,1
7768,Invoice 102544,1
7769,Invoice 28119,1
7770,Invoice 45646,1
7771,Invoice 39597,1
7772,Invoice 80841,1
7773,Invoice 50875,1
7774,Invoice 92353,1
7775,Invoice 320578,0
7776,Invoice 134419,0
7777,Invoice 23735,1
7778,Invoice 97053,1
7779,Invoice 220053,1
7780,Invoice 1654,1
7781,Invoice 112272,1
7782,Invoice 32261,1
7783,Invoice 79481,1
7784,Invoice 57489,1
7785,Invoice 102296,1
7786,Invoice 119336,1
7787,Invoice 6571,1
7788,Invoice 83500,1
7789,Invoice 83,1
7790,Invoice 146173,1
7791,Invoice 3271,1
7792,Invoice 137685,1
7793,Invoice 131480,1
7794,Invoice 20707,1
7795,Invoice 71082,1
7796,Invoice 44238,1
7797,Invoice 11148,1
7798,Invoice 23978,1
7799,Invoice 167065,0
7800,Invoice 117166,1
7801,Invoice 66053,1
7802,Invoice 37331,1
7803,Invoice 81890,1
7804,Invoice 70272,1
7805,Invoice 99485,1
7806,Invoice 139673,1
7807,Invoice 33090,1
7808,Invoice 91896,2
7809,Invoice 102438,1
7810,Invoice 103575,1
7811,Invoice 141207,1
7812,Invoice 28651,1
7813,Invoice 27927,1
7814,Invoice 75711,1
7815,Invoice 109661,1
7816,Invoice 27085,1
7817,Invoice 98108,1
7818,Invoice 71947,1
7819,Invoice 82413,1
7820,Invoice 61510,1
7821,Invoice 110625,1
7822,Invoice 92802,1
7823,Invoice 2022,1
7824,Invoice 216815,1
7825,Invoice 15278,1
7826,Invoice 81537,1
7827,Invoice 5397,1
7828,Invoice 4202,1
7829,Invoice 119060,1
7830,Invoice 52414,1
7831,Invoice 103399,1
7832,Invoice 112051,1
7833,Invoice 115464,1
7834,Invoice 106868,1
7835,Invoice 36563,1
7836,Invoice 81268,1
7837,Invoice 21421,1
7838,Invoice 128279,1
7839,Invoice 125759,1
7840,Invoice 119306,1
7841,Invoice 34809,1
7842,Invoice 49108,1
7843,Invoice 79271,1
7844,Invoice 3420,1
7845,Invoice 55169,1
7846,Invoice 65826,1
7847,Invoice 62362,1
7848,Invoice 185580,1
7849,Invoice 139665,1
7850,Invoice 134072,1
7851,Invoice 20032,1
7852,Invoice 41752,1
7853,Invoice 68025,1
7854,Invoice 134489,1
7855,Invoice 50698,1
7856,Invoice 78498,1
7857,Invoice 56961,1
7858,Invoice 136405,1
7859,Invoice 70650,1
7860,Invoice 113379,1
7861,Invoice 140824,1
7862,Invoice 115832,1
7863,Invoice 58477,1
7864,Invoice 75411,1
7865,Invoice 97403,1
7866,Invoice 81231,1
7867,Invoice 745,1
7868,Invoice 125231,1
7869,Invoice 129389,1
7870,Invoice 52268,2
7871,Invoice 87427,1
7872,Invoice 65843,1
7873,Invoice 109326,1
7874,Invoice 118617,1
7875,Invoice 139308,1
7876,Invoice 37611,1
7877,Invoice 95449,1
7878,Invoice 151572,1
7879,Invoice 76998,1
7880,Invoice 33631,1
7881,Invoice 132752,1
7882,Invoice 111961,1
7883,Invoice 127333,1
7884,Invoice 61216,1
7885,Invoice 120016,1
7886,Invoice 85217,1
7887,Invoice 158246,1
7888,Invoice 127668,1
7889,Invoice 37090,1
7890,Invoice 108536,1
7891,Invoice 23570,1
7892,Invoice 37937,1
7893,Invoice 133926,1
7894,Invoice 71116,1
7895,Invoice 11054,1
7896,Invoice 140255,1
7897,Invoice 37405,1
7898,Invoice 63995,1
7899,Invoice 27910,1
7900,Invoice 30682,1
7901,Invoice 21427,1
7902,Invoice 137839,1
7903,Invoice 42239,1
7904,Invoice 86391,1
7905,Invoice 82099,1
7906,Invoice 47825,1
7907,Invoice 110746,1
7908,Invoice 131538,1
7909,Invoice 108686,1
7910,Invoice 9973,1
7911,Invoice 122427,1
7912,Invoice 118936,1
7913,Invoice 36126,1
7914,Invoice 15871,1
7915,Invoice 9861,1
7916,Invoice 104527,1
7917,Invoice 27589,1
7918,Invoice 60602,1
7919,Invoice 140380,1
7920,Invoice 27162,1
7921,Invoice 77140,1
7922,Invoice 66385,1
7923,Invoice 154396,1
7924,Invoice 129099,1
7925,Invoice 8047,1
7926,Invoice 106375,1
7927,Invoice 139113,1
7928,Invoice 73680,1
7929,Invoice 82557,1
7930,Invoice 65690,1
7931,Invoice 54817,1
7932,Invoice 72423,1
7933,Invoice 52905,1
7934,Invoice 120634,1
7935,Invoice 122652,1
7936,Invoice 36744,1
7937,Invoice 36535,1
7938,Invoice 86563,1
7939,Invoice 85054,1
7940,Invoice 70483,1
7941,Invoice 134939,1
7942,Invoice 15564,1
7943,Invoice 34278,1
7944,Invoice 17603,1
7945,Invoice 41268,1
7946,Invoice 100570,1
7947,Invoice 107754,1
7948,Invoice 69568,1
7949,Invoice 79368,1
7950,Invoice 57660,1
7951,Invoice 89508,1
7952,Invoice 127430,1
7953,Invoice 130206,1
7954,Invoice 32557,1
7955,Invoice 138667,1
7956,Invoice 97048,1
7957,Invoice 12715,1
7958,Invoice 133897,1
7959,Invoice 8035,1
7960,Invoice 22192,1
7961,Invoice 141792,1
7962,Invoice 36195,1
7963,Invoice 50592,1
7964,Invoice 102305,1
7965,Invoice 38978,1
7966,Invoice 36679,1
7967,Invoice 96467,1
7968,Invoice 9124,1
7969,Invoice 139691,1
7970,Invoice 103654,1
7971,Invoice 41588,1
7972,Invoice 137435,1
7973,Invoice 49888,1
7974,Invoice 31094,1
7975,Invoice 27794,1
7976,Invoice 12521,1
7977,Invoice 112276,1
7978,Invoice 138512,1
7979,Invoice 118838,1
7980,Invoice 149809,1
7981,Invoice 13201,1
7982,Invoice 36627,1
7983,Invoice 8761,1
7984,Invoice 214732,1
7985,Invoice 55639,1
7986,Invoice 87590,1
7987,Invoice 70868,1
7988,Invoice 114101,1
7989,Invoice 71785,1
7990,Invoice 11934,1
7991,Invoice 100668,1
7992,Invoice 179232,1
7993,Invoice 48975,1
7994,Invoice 27151,1
7995,Invoice 30934,1
7996,Invoice 199172,0
7997,Invoice 55930,1
7998,Invoice 72264,1
7999,Invoice 79175,1
8000,Invoice 86943,1
8001,Invoice 6192,1
8002,Invoice 65577,1
8003,Invoice 83789,1
8004,Invoice 41357,1
8005,Invoice 17810,1
8006,Invoice 39826,1
8007,Invoice 151074,1
8008,Invoice 120845,1
8009,Invoice 33381,1
8010,Invoice 37000,1
8011,Invoice 106851,1
8012,Invoice 104906,1
8013,Invoice 1953,1
8014,Invoice 10233,1
8015,Invoice 104991,1
8016,Invoice 45559,1
8017,Invoice 85010,1
8018,Invoice 35343,1
8019,Invoice 35140,1
8020,Invoice 129794,1
8021,Invoice 100339,1
8022,Invoice 110394,1
8023,Invoice 4546,1
8024,Invoice 81823,1
8025,Invoice 134507,1
8026,Invoice 66251,1
8027,Invoice 1973,1
8028,Invoice 117131,1
8029,Invoice 31427,1
8030,Invoice 120301,1
8031,Invoice 4602,1
8032,Invoice 97878,1
8033,Invoice 90811,1
8034,Invoice 15846,1
8035,Invoice 122486,1
8036,Invoice 51869,1
8037,Invoice 37664,1
8038,Invoice 26932,1
8039,Invoice 86633,1
8040,Invoice 39738,1
8041,Invoice 139698,1
8042,Invoice 109816,1
8043,Invoice 3978,1
8044,Invoice 94326,1
8045,Invoice 106769,1
8046,Invoice 46792,1
8047,Invoice 249996,1
8048,Invoice 64227,1
8049,Invoice 35192,1
8050,Invoice 59829,1
8051,Invoice 14770,1
8052,Invoice 230341,1
8053,Invoice 89252,1
8054,Invoice 23169,1
8055,Invoice 146072,1
8056,Invoice 48430,1
8057,Invoice 139874,1
8058,Invoice 88155,1
8059,Invoice 133079,1
8060,Invoice 105405,1
8061,Invoice 17216,1
8062,Invoice 78758,1
8063,Invoice 137164,1
8064,Invoice 138515,1
8065,Invoice 84472,1
8066,Invoice 31402,1
8067,Invoice 71865,1
8068,Invoice 80898,1
8069,Invoice 59529,1
8070,Invoice 166806,0
8071,Invoice 133210,1
8072,Invoice 89905,1
8073,Invoice 21858,1
8074,Invoice 11919,1
8075,Invoice 67717,1
8076,Invoice 120525,1
8077,Invoice 54795,1
8078,Invoice 273861,0
8079,Invoice 122247,1
8080,Invoice 22547,1
8081,Invoice 137419,1
8082,Invoice 74443,1
8083,Invoice 68511,1
8084,Invoice 165239,0
8085,Invoice 211086,1
8086,Invoice 75354,1
8087,Invoice 113385,1
8088,Invoice 78606,1
8089,Invoice 46662,1
8090,Invoice 79865,1
8091,Invoice 88470,1
8092,Invoice 89015,1
8093,Invoice 69680,1
8094,Invoice 168533,0
8095,Invoice 55375,1
8096,Invoice 26538,1
8097,Invoice 72972,1
8098,Invoice 39121,1
8099,Invoice 14092,1
8100,Invoice 76565,1
8101,Invoice 82981,1
8102,Invoice 137986,1
8103,Invoice 52892,1
8104,Invoice 11380,1
8105,Invoice 100390,1
8106,Invoice 154718,1
8107,Invoice 77438,1
8108,Invoice 4787,1
8109,Invoice 57932,1
8110,Invoice 113676,1
8111,Invoice 198856,1
8112,Invoice 136412,1
8113,Invoice 49532,1
8114,Invoice 41253,1
8115,Invoice 20444,1
8116,Invoice 21975,1
8117,Invoice 234492,1
8118,Invoice 8487,1
8119,Invoice 103100,1
8120,Invoice 46031,1
8121,Invoice 74589,1
8122,Invoice 55162,1
8123,Invoice 140049,1
8124,Invoice 84847,1
8125,Invoice 156288,0
8126,Invoice 156192,1
8127,Invoice 119075,1
