Queue Name,Queue ID,Content ID,Ad Hoc Task,Log Date,User Name,User ID
AP – Manual Match,108,140970,Complete,1/19/2023 11:38:07 AM,YENDRY.ARCE,125
AP – Manual Match,108,140311,Complete,1/19/2023 11:38:43 AM,YENDRY.ARCE,125
AP – Manual Match,108,139114,Complete,1/19/2023 11:39:14 AM,YENDRY.ARCE,125
AP – Manual Match,108,139115,Complete,1/19/2023 11:39:43 AM,YENDRY.ARCE,125
AP – Manual Match,108,140503,Complete,1/19/2023 11:43:53 AM,YENDRY.ARCE,125
AP – Manual Match,108,141010,Complete,1/19/2023 11:44:25 AM,YENDRY.ARCE,125
AP – Manual Match,108,140502,Complete,1/19/2023 11:44:44 AM,YENDRY.ARCE,125
AP – Manual Match,108,139253,Complete,1/19/2023 11:45:51 AM,YENDRY.ARCE,125
AP – Manual Match,108,136429,Resubmit,1/19/2023 11:49:55 AM,YENDRY.ARCE,125
AP – Manual Match,108,133787,Resubmit,1/19/2023 11:50:41 AM,YENDRY.ARCE,125
AP - Upload Errors,118,121897,Upload to Ariba,1/19/2023 12:14:57 PM,KAVIN.SOUNDARARAJAN,130
AP – Manual Match,108,140235,Resubmit,1/19/2023 12:19:28 PM,YENDRY.ARCE,125
AP – Manual Match,108,140236,Resubmit,1/19/2023 12:21:04 PM,YENDRY.ARCE,125
AP – Manual Match,108,136604,Resubmit,1/19/2023 12:24:53 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,142795,Resubmit,1/19/2023 12:26:06 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,142796,Resubmit,1/19/2023 12:26:10 PM,PRAGNA.PATEL,108
AP – Manual Match,108,136933,Resubmit,1/19/2023 12:26:27 PM,YENDRY.ARCE,125
AP - Upload Errors,118,137291,Upload to Ariba,1/19/2023 12:26:57 PM,KAVIN.SOUNDARARAJAN,130
AP – AP Exceptions,103,139437,Resubmit,1/19/2023 12:33:21 PM,PRAGNA.PATEL,108
AP - Upload Errors,118,138511,Upload to Ariba,1/19/2023 12:37:33 PM,KAVIN.SOUNDARARAJAN,130
AP – Manual Match,108,140837,Resubmit,1/19/2023 12:45:23 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,138081,Resubmit,1/19/2023 1:04:31 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,134151,Resubmit,1/19/2023 1:07:25 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,131381,Resubmit,1/19/2023 1:08:18 PM,MOISES.ROCHA,126
AP – Manual Match,108,141053,Complete,1/19/2023 1:35:30 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,136819,Resubmit,1/19/2023 2:01:55 PM,MOISES.ROCHA,126
AP – Manual Match,108,142106,Resubmit,1/19/2023 2:08:19 PM,YENDRY.ARCE,125
AP – Manual Match,108,143467,Resubmit,1/19/2023 2:12:29 PM,YENDRY.ARCE,125
AP – Manual Match,108,140374,Resubmit,1/19/2023 2:13:29 PM,YENDRY.ARCE,125
AP – Manual Match,108,142420,Complete,1/19/2023 2:48:07 PM,YENDRY.ARCE,125
AP – Manual Match,108,137430,Complete,1/19/2023 2:48:35 PM,YENDRY.ARCE,125
AP – Manual Match,108,138943,Resubmit,1/19/2023 2:49:22 PM,YENDRY.ARCE,125
AP – Manual Match,108,140971,Resubmit,1/19/2023 4:08:21 PM,YENDRY.ARCE,125
AP – Manual Match,108,140910,Complete,1/19/2023 4:09:08 PM,YENDRY.ARCE,125
AP – Manual Match,108,138851,Resubmit,1/19/2023 4:14:40 PM,YENDRY.ARCE,125
AP – Manual Match,108,140807,Complete,1/19/2023 10:33:59 AM,YENDRY.ARCE,125
AP – Manual Match,108,133046,Resubmit,1/19/2023 5:37:14 PM,MOISES.ROCHA,126
AP – Manual Match,108,142284,Resubmit,1/20/2023 7:53:31 AM,YENDRY.ARCE,125
AP – Manual Match,108,140435,Resubmit,1/20/2023 7:54:29 AM,YENDRY.ARCE,125
AP – Manual Match,108,140723,Resubmit,1/20/2023 7:55:34 AM,YENDRY.ARCE,125
AP – Manual Match,108,133641,Resubmit,1/20/2023 8:00:17 AM,YENDRY.ARCE,125
AP – Manual Match,108,139078,Resubmit,1/20/2023 8:01:25 AM,YENDRY.ARCE,125
AP – Manual Match,108,139078,Resubmit,1/20/2023 8:01:55 AM,YENDRY.ARCE,125
AP – Manual Match,108,142495,Complete,1/20/2023 8:02:10 AM,YENDRY.ARCE,125
AP – Manual Match,108,142498,Complete,1/20/2023 8:02:22 AM,YENDRY.ARCE,125
AP – Manual Match,108,141014,Resubmit,1/20/2023 8:07:21 AM,YENDRY.ARCE,125
AP – Manual Match,108,141013,Resubmit,1/20/2023 8:08:07 AM,YENDRY.ARCE,125
AP – Manual Match,108,141009,Resubmit,1/20/2023 8:08:55 AM,YENDRY.ARCE,125
AP – Manual Match,108,141124,Resubmit,1/20/2023 8:13:16 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,139464,Resubmit,1/23/2023 10:40:20 AM,PRAGNA.PATEL,108
AP – AP Exceptions,103,145901,Resubmit,1/23/2023 11:02:24 AM,PRAGNA.PATEL,108
AP – AP Exceptions,103,144965,Resubmit,1/23/2023 2:35:46 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145251,Resubmit,1/23/2023 2:38:39 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145249,Resubmit,1/23/2023 2:39:12 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145247,Resubmit,1/23/2023 2:39:30 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145245,Resubmit,1/23/2023 2:39:47 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145252,Remove from WF,1/23/2023 4:15:01 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145245,Remove from WF,1/23/2023 4:15:31 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145247,Remove from WF,1/23/2023 4:15:44 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145251,Remove from WF,1/23/2023 4:15:55 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145249,Remove from WF,1/23/2023 4:27:01 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145246,Remove from WF,1/23/2023 4:27:19 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145248,Remove from WF,1/23/2023 4:29:02 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145063,Resubmit,1/23/2023 4:50:02 PM,YENDRY.ARCE,125
AP – Manual Match,108,119703,Complete,1/23/2023 4:51:04 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,145397,Resubmit,1/23/2023 4:58:56 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,145803,Remove from WF,1/23/2023 5:05:04 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,147044,Remove from WF,1/23/2023 5:05:30 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,146901,Remove from WF,1/23/2023 5:06:03 PM,YENDRY.ARCE,125
AP – Manual Match,108,146453,Resubmit,1/23/2023 5:08:54 PM,YENDRY.ARCE,125
AP – Manual Match,108,141530,Complete,1/23/2023 5:10:44 PM,PRAGNA.PATEL,108
AP – Manual Match,108,141512,Complete,1/23/2023 5:11:20 PM,PRAGNA.PATEL,108
AP – Manual Match,108,142869,Complete,1/23/2023 5:23:38 PM,PRAGNA.PATEL,108
AP – Manual Match,108,147152,Complete,1/23/2023 5:26:11 PM,PRAGNA.PATEL,108
AP – Manual Match,108,146651,Resubmit,1/23/2023 5:26:17 PM,YENDRY.ARCE,125
AP – Manual Match,108,145636,Complete,1/23/2023 5:26:42 PM,YENDRY.ARCE,125
AP – Manual Match,108,145638,Complete,1/23/2023 5:26:57 PM,YENDRY.ARCE,125
AP – Manual Match,108,145727,Complete,1/23/2023 5:27:28 PM,YENDRY.ARCE,125
AP – Manual Match,108,146636,Complete,1/23/2023 5:30:35 PM,YENDRY.ARCE,125
AP - Upload Errors,118,137071,Upload to Ariba,1/19/2023 12:38:00 PM,KAVIN.SOUNDARARAJAN,130
AP - Upload Errors,118,134834,Upload to Ariba,1/19/2023 12:38:17 PM,KAVIN.SOUNDARARAJAN,130
AP – Manual Match,108,141055,Resubmit,1/19/2023 12:38:18 PM,YENDRY.ARCE,125
AP - Upload Errors,118,118650,Upload to Ariba,1/19/2023 12:38:35 PM,KAVIN.SOUNDARARAJAN,130
AP - Upload Errors,118,133189,Upload to Ariba,1/19/2023 12:38:50 PM,KAVIN.SOUNDARARAJAN,130
AP – Manual Match,108,140836,Resubmit,1/19/2023 12:40:50 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,131379,Resubmit,1/19/2023 12:41:54 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,138080,Resubmit,1/19/2023 1:02:41 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,142273,Resubmit,1/19/2023 1:09:45 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,142272,Resubmit,1/19/2023 1:10:32 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,142265,Resubmit,1/19/2023 1:20:57 PM,MOISES.ROCHA,126
AP – Manual Match,108,137894,Resubmit,1/19/2023 2:09:23 PM,YENDRY.ARCE,125
AP – Manual Match,108,140468,Resubmit,1/19/2023 2:09:54 PM,YENDRY.ARCE,125
AP – Manual Match,108,142268,Resubmit,1/19/2023 2:11:15 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,108300,Remove from WF,1/19/2023 2:13:24 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,130630,Resubmit,1/19/2023 2:26:23 PM,MOISES.ROCHA,126
AP – Manual Match,108,141011,Complete,1/19/2023 4:10:41 PM,YENDRY.ARCE,125
AP – Manual Match,108,141012,Complete,1/19/2023 4:11:36 PM,YENDRY.ARCE,125
AP – Manual Match,108,136831,Resubmit,1/19/2023 4:17:26 PM,YENDRY.ARCE,125
AP – Manual Match,108,131177,Resubmit,1/19/2023 5:34:27 PM,MOISES.ROCHA,126
AP – Manual Match,108,135865,Resubmit,1/19/2023 5:39:20 PM,MOISES.ROCHA,126
AP – Manual Match,108,137694,Resubmit,1/19/2023 5:41:55 PM,MOISES.ROCHA,126
AP – Manual Match,108,133898,Complete,1/19/2023 5:49:11 PM,MOISES.ROCHA,126
AP – Manual Match,108,141121,Resubmit,1/19/2023 5:50:26 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,138180,Resubmit,1/19/2023 7:02:27 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,138442,Resubmit,1/19/2023 7:03:58 PM,PRAGNA.PATEL,108
AP - Upload Errors,118,135910,Upload to Ariba,1/20/2023 2:37:11 AM,KAVIN.SOUNDARARAJAN,130
AP - Upload Errors,118,140717,Upload to Ariba,1/20/2023 2:38:30 AM,KAVIN.SOUNDARARAJAN,130
AP - Upload Errors,118,135914,Upload to Ariba,1/20/2023 2:38:39 AM,KAVIN.SOUNDARARAJAN,130
AP – AP Exceptions,103,138941,Resubmit,1/20/2023 7:40:20 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,139253,Resubmit,1/20/2023 7:43:35 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,143436,Remove from WF,1/20/2023 7:43:53 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,142344,Resubmit,1/20/2023 7:45:10 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,139253,Remove from WF,1/20/2023 7:45:26 AM,YENDRY.ARCE,125
AP – Manual Match,108,140467,Resubmit,1/20/2023 7:46:29 AM,YENDRY.ARCE,125
AP – Manual Match,108,140431,Resubmit,1/20/2023 7:47:52 AM,YENDRY.ARCE,125
AP – Manual Match,108,140432,Resubmit,1/20/2023 7:48:59 AM,YENDRY.ARCE,125
AP – Manual Match,108,140375,Resubmit,1/20/2023 7:49:53 AM,YENDRY.ARCE,125
AP – Manual Match,108,137895,Resubmit,1/20/2023 7:50:44 AM,YENDRY.ARCE,125
AP – Manual Match,108,142347,Resubmit,1/19/2023 9:54:42 AM,YENDRY.ARCE,125
AP – Manual Match,108,140718,Complete,1/19/2023 9:59:16 AM,YENDRY.ARCE,125
AP – Manual Match,108,140715,Complete,1/19/2023 9:59:38 AM,YENDRY.ARCE,125
AP – Manual Match,108,140724,Resubmit,1/19/2023 10:00:44 AM,YENDRY.ARCE,125
AP - Upload Errors,118,138941,Move to Exceptions,1/19/2023 10:57:56 AM,ALBERTO.CASCANTE,112
AP – Manual Match,108,138986,Resubmit,1/19/2023 11:08:41 AM,YENDRY.ARCE,125
AP – Manual Match,108,138987,Resubmit,1/19/2023 11:09:55 AM,YENDRY.ARCE,125
AP – Manual Match,108,136830,Complete,1/19/2023 11:10:08 AM,YENDRY.ARCE,125
AP – Manual Match,108,139063,Complete,1/19/2023 11:29:31 AM,YENDRY.ARCE,125
AP – Manual Match,108,140218,Complete,1/19/2023 11:40:22 AM,YENDRY.ARCE,125
AP – Manual Match,108,140219,Complete,1/19/2023 11:40:51 AM,YENDRY.ARCE,125
AP – Manual Match,108,140220,Complete,1/19/2023 11:41:57 AM,YENDRY.ARCE,125
AP – Manual Match,108,141242,Remove from WF,1/19/2023 11:42:39 AM,YENDRY.ARCE,125
AP – Manual Match,108,132771,Resubmit,1/19/2023 11:49:18 AM,YENDRY.ARCE,125
AP - Upload Errors,118,134834,Upload to Ariba,1/19/2023 12:13:59 PM,KAVIN.SOUNDARARAJAN,130
AP – Manual Match,108,140235,Resubmit,1/19/2023 12:17:56 PM,YENDRY.ARCE,125
AP – Manual Match,108,142348,Resubmit,1/19/2023 12:22:19 PM,YENDRY.ARCE,125
AP - Upload Errors,118,123575,Upload to Ariba,1/19/2023 12:30:06 PM,KAVIN.SOUNDARARAJAN,130
AP – Manual Match,108,140716,Resubmit,1/19/2023 12:35:39 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,139438,Resubmit,1/19/2023 12:37:04 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,131380,Resubmit,1/19/2023 12:53:44 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,131382,Resubmit,1/19/2023 12:55:31 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,131381,Resubmit,1/19/2023 12:55:48 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,131383,Resubmit,1/19/2023 12:56:22 PM,MOISES.ROCHA,126
AP – Manual Match,108,131336,Resubmit,1/19/2023 5:45:02 PM,MOISES.ROCHA,126
AP – Manual Match,108,133046,Resubmit,1/19/2023 5:46:30 PM,MOISES.ROCHA,126
AP – Manual Match,108,137666,Resubmit,1/20/2023 7:57:55 AM,YENDRY.ARCE,125
AP – Manual Match,108,140579,Resubmit,1/20/2023 8:05:23 AM,YENDRY.ARCE,125
AP – Manual Match,108,83441,Resubmit,1/20/2023 8:05:43 AM,YENDRY.ARCE,125
AP – Manual Match,108,141125,Resubmit,1/20/2023 8:12:16 AM,YENDRY.ARCE,125
AP – Manual Match,108,141182,Resubmit,1/20/2023 8:14:23 AM,YENDRY.ARCE,125
AP – Manual Match,108,144720,Complete,1/20/2023 9:31:35 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,143541,Remove from WF,1/20/2023 10:56:03 AM,MOISES.ROCHA,126
AP – AP Exceptions,103,143542,Remove from WF,1/20/2023 10:56:18 AM,MOISES.ROCHA,126
AP – AP Exceptions,103,143143,Resubmit,1/20/2023 11:16:22 AM,KARLA.VARGAS,122
AP - Upload Errors,118,140466,Move to Exceptions,1/20/2023 11:41:30 AM,ALBERTO.CASCANTE,112
AP - Upload Errors,118,135914,Move to Exceptions,1/20/2023 11:42:06 AM,ALBERTO.CASCANTE,112
AP - Upload Errors,118,134448,Move to Exceptions,1/20/2023 11:42:40 AM,ALBERTO.CASCANTE,112
AP - Upload Errors,118,140717,Move to Exceptions,1/20/2023 11:43:18 AM,ALBERTO.CASCANTE,112
AP - Upload Errors,118,135910,Move to Exceptions,1/20/2023 11:43:51 AM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,132922,Resubmit,1/20/2023 11:52:23 AM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,140466,Resubmit,1/20/2023 11:54:42 AM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,135910,Resubmit,1/20/2023 11:55:58 AM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,140717,Resubmit,1/20/2023 11:57:05 AM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,135914,Resubmit,1/20/2023 11:58:33 AM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,142794,Resubmit,1/19/2023 12:24:09 PM,PRAGNA.PATEL,108
AP - Upload Errors,118,121897,Upload to Ariba,1/19/2023 12:39:11 PM,KAVIN.SOUNDARARAJAN,130
AP – AP Exceptions,103,134448,Resubmit,1/20/2023 12:01:05 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,142235,Remove from WF,1/20/2023 12:07:03 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,144298,Resubmit,1/20/2023 12:19:20 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,135618,Resubmit,1/20/2023 12:29:58 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,135618,Resubmit,1/20/2023 12:30:21 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,137531,Resubmit,1/20/2023 12:57:11 PM,PRAGNA.PATEL,108
AP – Manual Match,108,142002,Complete,1/20/2023 2:17:12 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,144119,Resubmit,1/20/2023 2:42:54 PM,PRAGNA.PATEL,108
AP – Manual Match,108,145729,Complete,1/23/2023 5:27:52 PM,YENDRY.ARCE,125
AP – Manual Match,108,144266,Complete,1/23/2023 5:28:34 PM,PRAGNA.PATEL,108
AP – Manual Match,108,145815,Complete,1/23/2023 5:29:13 PM,PRAGNA.PATEL,108
AP – Manual Match,108,146255,Complete,1/23/2023 5:30:35 PM,PRAGNA.PATEL,108
AP – Manual Match,108,145496,Complete,1/23/2023 5:32:59 PM,YENDRY.ARCE,125
AP – Manual Match,108,145950,Complete,1/23/2023 5:34:52 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,147263,Resubmit,1/23/2023 5:35:12 PM,YENDRY.ARCE,125
AP – Manual Match,108,138414,Complete,1/23/2023 5:35:29 PM,PRAGNA.PATEL,108
AP – Manual Match,108,145580,Complete,1/23/2023 5:35:51 PM,YENDRY.ARCE,125
AP – Manual Match,108,146080,Complete,1/23/2023 5:36:08 PM,PRAGNA.PATEL,108
AP – Manual Match,108,145581,Complete,1/23/2023 5:36:27 PM,YENDRY.ARCE,125
AP – Manual Match,108,145617,Complete,1/23/2023 5:36:57 PM,YENDRY.ARCE,125
AP – Manual Match,108,145773,Resubmit,1/23/2023 5:37:34 PM,YENDRY.ARCE,125
AP – Manual Match,108,142578,Complete,1/23/2023 5:39:48 PM,PRAGNA.PATEL,108
AP – Manual Match,108,145975,Complete,1/23/2023 5:40:36 PM,PRAGNA.PATEL,108
AP – Manual Match,108,144094,Complete,1/23/2023 5:41:26 PM,PRAGNA.PATEL,108
AP – Manual Match,108,147233,Complete,1/23/2023 5:43:14 PM,PRAGNA.PATEL,108
AP – Manual Match,108,143015,Complete,1/23/2023 5:47:11 PM,PRAGNA.PATEL,108
AP – Manual Match,108,147265,Complete,1/24/2023 10:48:45 AM,YENDRY.ARCE,125
AP – Manual Match,108,146475,Resubmit,1/24/2023 10:49:49 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,129373,Resubmit,1/24/2023 10:51:12 AM,PRAGNA.PATEL,108
AP – Manual Match,108,145096,Resubmit,1/24/2023 10:51:15 AM,YENDRY.ARCE,125
AP – Manual Match,108,145443,Resubmit,1/24/2023 12:28:04 PM,YENDRY.ARCE,125
AP – Manual Match,108,144966,Resubmit,1/24/2023 12:28:59 PM,YENDRY.ARCE,125
AP – Manual Match,108,145618,Resubmit,1/24/2023 12:29:43 PM,YENDRY.ARCE,125
AP – Manual Match,108,146612,Resubmit,1/24/2023 12:30:20 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,146410,Resubmit,1/24/2023 12:42:43 PM,KARLA.VARGAS,122
AP – AP Exceptions,103,147542,Resubmit,1/24/2023 1:52:58 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,147569,Resubmit,1/24/2023 2:00:11 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,147657,Resubmit,1/24/2023 2:00:15 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,148555,Resubmit,1/24/2023 2:06:03 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,147072,Resubmit,1/24/2023 2:12:55 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,143539,Resubmit,1/24/2023 2:20:21 PM,KARLA.VARGAS,122
AP – Manual Match,108,136986,Complete,1/24/2023 3:50:06 PM,PRAGNA.PATEL,108
AP – Manual Match,108,141911,Complete,1/24/2023 3:52:28 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,135618,Resubmit,1/20/2023 12:33:14 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,137532,Resubmit,1/20/2023 12:57:42 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,136950,Resubmit,1/20/2023 12:57:58 PM,PRAGNA.PATEL,108
AP – Manual Match,108,142003,Complete,1/20/2023 2:16:19 PM,MOISES.ROCHA,126
AP – Manual Match,108,144119,Complete,1/20/2023 2:45:06 PM,PRAGNA.PATEL,108
AP – Manual Match,108,144119,Complete,1/20/2023 2:46:02 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,144326,Resubmit,1/20/2023 3:18:21 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,144328,Resubmit,1/20/2023 3:18:27 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,144299,Resubmit,1/20/2023 3:18:32 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,144302,Resubmit,1/20/2023 3:18:36 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,144267,Resubmit,1/20/2023 3:18:41 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,143385,Remove from WF,1/20/2023 4:26:50 PM,KARLA.VARGAS,122
AP – Manual Match,108,142062,Complete,1/24/2023 3:53:17 PM,PRAGNA.PATEL,108
AP – Manual Match,108,142063,Complete,1/24/2023 3:53:38 PM,PRAGNA.PATEL,108
AP – Manual Match,108,142064,Complete,1/24/2023 3:54:10 PM,PRAGNA.PATEL,108
AP – Manual Match,108,142065,Complete,1/24/2023 3:54:28 PM,PRAGNA.PATEL,108
AP – Manual Match,108,142066,Complete,1/24/2023 3:54:48 PM,PRAGNA.PATEL,108
AP – Manual Match,108,142067,Complete,1/24/2023 3:55:06 PM,PRAGNA.PATEL,108
AP – Manual Match,108,142068,Complete,1/24/2023 3:55:42 PM,PRAGNA.PATEL,108
AP – Manual Match,108,146916,Resubmit,1/24/2023 3:57:23 PM,MOISES.ROCHA,126
AP – Manual Match,108,147483,Complete,1/24/2023 3:58:06 PM,PRAGNA.PATEL,108
AP – Manual Match,108,140148,Complete,1/24/2023 4:16:58 PM,PRAGNA.PATEL,108
AP – Manual Match,108,129998,Resubmit,1/24/2023 4:47:35 PM,MOISES.ROCHA,126
AP – Manual Match,108,129997,Complete,1/24/2023 4:48:45 PM,MOISES.ROCHA,126
AP – Manual Match,108,130337,Complete,1/24/2023 4:49:21 PM,MOISES.ROCHA,126
AP – Manual Match,108,130333,Complete,1/24/2023 4:50:25 PM,MOISES.ROCHA,126
AP – Manual Match,108,129998,Complete,1/24/2023 4:50:33 PM,MOISES.ROCHA,126
AP – Manual Match,108,130336,Complete,1/24/2023 4:50:59 PM,MOISES.ROCHA,126
AP – Manual Match,108,130335,Complete,1/24/2023 4:51:19 PM,MOISES.ROCHA,126
AP – Manual Match,108,130338,Complete,1/24/2023 4:52:05 PM,MOISES.ROCHA,126
AP – Manual Match,108,130677,Complete,1/24/2023 4:52:24 PM,MOISES.ROCHA,126
AP – Manual Match,108,131181,Complete,1/24/2023 4:55:00 PM,MOISES.ROCHA,126
AP – Manual Match,108,140147,Complete,1/25/2023 10:11:47 AM,PRAGNA.PATEL,108
AP – Manual Match,108,140370,Resubmit,1/25/2023 11:02:32 AM,MOISES.ROCHA,126
AP - Upload Errors,118,138511,Move to Exceptions,1/25/2023 12:08:34 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,137291,Resubmit,1/25/2023 12:10:38 PM,PRAGNA.PATEL,108
AP – Manual Match,108,118650,Complete,1/25/2023 12:24:48 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,137071,Resubmit,1/25/2023 12:31:00 PM,PRAGNA.PATEL,108
AP – Manual Match,108,115313,Resubmit,12/21/2022 1:58:07 PM,YENDRY.ARCE,125
AP – Manual Match,108,115726,Resubmit,12/21/2022 2:01:59 PM,YENDRY.ARCE,125
AP – Manual Match,108,116628,Resubmit,12/21/2022 2:04:07 PM,YENDRY.ARCE,125
AP – Manual Match,108,119420,Complete,12/21/2022 2:06:46 PM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,120296,Resubmit,12/21/2022 2:06:48 PM,YENDRY.ARCE,125
AP – Manual Match,108,115534,Resubmit,12/21/2022 2:12:39 PM,YENDRY.ARCE,125
AP – Manual Match,108,118529,Complete,12/21/2022 2:17:37 PM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,118529,Complete,12/21/2022 2:18:02 PM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,118370,Resubmit,12/21/2022 2:18:28 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,120162,Resubmit,12/21/2022 2:19:28 PM,MOISES.ROCHA,126
AP – Manual Match,108,119090,Complete,12/21/2022 2:26:14 PM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,119091,Complete,12/21/2022 2:26:26 PM,ALINA.FUENTES,136
AP – Manual Match,108,119092,Complete,12/21/2022 2:27:37 PM,ALINA.FUENTES,136
AP - Upload Errors,118,119899,Upload to Ariba,12/22/2022 11:08:54 AM,DIVYANG.RANA,124
AP – Manual Match,108,121464,Resubmit,12/22/2022 11:11:23 AM,YENDRY.ARCE,125
AP – Manual Match,108,116704,Resubmit,12/22/2022 11:13:27 AM,YENDRY.ARCE,125
AP – Manual Match,108,116717,Resubmit,12/22/2022 11:20:13 AM,YENDRY.ARCE,125
AP – Manual Match,108,116718,Resubmit,12/22/2022 11:21:01 AM,YENDRY.ARCE,125
AP – Manual Match,108,116711,Resubmit,12/22/2022 11:22:50 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,120900,Remove from WF,12/22/2022 11:23:29 AM,MOISES.ROCHA,126
AP – Manual Match,108,121517,Resubmit,12/22/2022 11:26:57 AM,YENDRY.ARCE,125
AP – Manual Match,108,120049,Resubmit,12/22/2022 11:36:07 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,115264,Resubmit,12/22/2022 12:41:13 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,121414,Resubmit,12/22/2022 12:47:14 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,118435,Resubmit,12/22/2022 12:47:47 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,119103,Resubmit,12/22/2022 12:48:22 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,119103,Resubmit,12/22/2022 12:48:50 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,120198,Resubmit,12/22/2022 1:43:51 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,120196,Resubmit,12/22/2022 1:45:33 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,120197,Remove from WF,12/22/2022 2:14:57 PM,MOISES.ROCHA,126
AP – Manual Match,108,121103,Complete,12/22/2022 2:37:27 PM,LINDSAY.CAMPANELLI,117
AP – AP Exceptions,103,118512,Resubmit,12/22/2022 3:16:05 PM,PRAGNA.PATEL,108
